,0,1,2,3,4,5,6,7,8,9,10,11
0,1622505600000,187.98,192.95,186.95,192.58,107970.565,1622507399999,20528524.84547,37344,55981.900,10647042.86040,0
1,1622507400000,192.56,193.16,191.20,192.33,50011.921,1622509199999,9608979.21727,22844,23603.682,4536034.83778,0
2,1622509200000,192.33,192.34,187.69,188.85,70777.478,1622510999999,13467490.23227,25884,29788.362,5664653.71786,0
3,1622511000000,188.86,189.05,186.25,186.53,59673.069,1622512799999,11218511.10798,24348,30787.908,5790630.90854,0
4,1622512800000,186.53,187.68,182.57,183.16,98897.762,1622514599999,18227981.66691,36736,49417.309,9106783.85033,0
5,1622514600000,183.19,184.99,182.93,183.90,52668.481,1622516399999,9690659.12816,22886,25275.404,4650930.99637,0
6,1622516400000,183.90,185.38,183.05,184.16,48590.276,1622518199999,8955888.13740,22792,24899.631,4589654.73457,0
7,1622518200000,184.19,184.24,181.00,182.90,67726.330,1622519999999,12359414.05537,25010,34508.532,6299062.37484,0
8,1622520000000,182.83,184.19,181.96,184.13,49546.267,1622521799999,9066791.84228,22984,24957.547,4568123.60034,0
9,1622521800000,184.13,184.67,183.17,183.21,48796.758,1622523599999,8977227.18215,21407,23233.276,4274919.40720,0
10,1622523600000,183.22,184.90,182.91,184.47,39184.245,1622525399999,7222125.29328,20499,18344.497,3381423.95177,0
11,1622525400000,184.46,187.47,184.23,186.39,57761.337,1622527199999,10757618.05458,26202,27081.382,5042528.13343,0
12,1622527200000,186.36,187.67,184.85,185.85,55157.019,1622528999999,10276980.80914,24784,25753.142,4798719.62839,0
13,1622529000000,185.87,185.87,183.30,184.84,57766.958,1622530799999,10645538.37808,26042,27110.857,4996507.38029,0
14,1622530800000,184.84,185.90,182.38,182.38,47232.348,1622532599999,8683523.47396,22908,21738.563,3998333.50340,0
15,1622532600000,182.38,183.41,181.67,183.09,44249.839,1622534399999,8080395.74924,23579,20612.020,3765859.19257,0
16,1622534400000,183.08,184.31,178.00,178.87,140082.310,1622536199999,25232989.02256,41682,64696.329,11650537.79478,0
17,1622536200000,178.86,179.48,176.72,179.13,85312.635,1622537999999,15221571.07187,35494,38181.882,6814199.20256,0
18,1622538000000,179.10,180.00,177.71,178.02,55421.248,1622539799999,9923970.59756,26550,25587.003,4583047.81162,0
19,1622539800000,178.03,179.93,177.14,179.00,56681.641,1622541599999,10120886.17711,26448,26690.407,4765535.43878,0
20,1622541600000,179.04,180.75,178.03,180.36,46902.699,1622543399999,8431568.03231,23657,24091.864,4331625.97170,0
21,1622543400000,180.39,181.76,179.52,180.83,52184.785,1622545199999,9417796.61506,24014,25211.432,4552223.84003,0
22,1622545200000,180.84,181.81,179.83,181.03,44383.647,1622546999999,8032798.24337,19952,20119.802,3642181.17125,0
23,1622547000000,181.06,182.32,181.06,181.71,36114.537,1622548799999,6564896.94200,19481,18202.147,3309150.54552,0
