,0,1,2,3,4,5,6,7,8,9,10,11
0,1619827200000,997.24,1018.11,992.60,1014.64,29282.455,1619828099999,29503956.25279,26207,17259.736,17395080.74939,0
1,1619828100000,1014.64,1014.64,1005.02,1007.41,10888.458,1619828999999,10991650.93679,8849,4410.162,4451703.43042,0
2,1619829000000,1007.60,1008.11,996.98,998.06,7350.681,1619829899999,7361049.32911,7246,2581.266,2585207.07985,0
3,1619829900000,997.99,1000.00,993.31,994.78,7070.957,1619830799999,7046336.93709,6594,3097.580,3087441.19953,0
4,1619830800000,994.64,995.08,982.11,986.42,12113.973,1619831699999,11959409.24458,11129,5253.759,5186055.30610,0
5,1619831700000,986.40,994.83,986.40,992.54,5128.598,1619832599999,5082174.41216,5609,2551.131,2528528.17209,0
6,1619832600000,992.41,1003.62,988.99,1002.18,6851.356,1619833499999,6826547.52796,7113,3498.453,3487530.62427,0
7,1619833500000,1002.18,1006.18,997.69,1006.12,7188.035,1619834399999,7201855.85080,7750,2695.429,2701664.37592,0
8,1619834400000,1005.94,1019.30,1002.24,1014.13,13321.640,1619835299999,13496918.21164,14152,6865.200,6958613.06720,0
9,1619835300000,1014.16,1027.36,1012.59,1026.27,11066.878,1619836199999,11296886.67472,12709,6263.811,6396047.14092,0
10,1619836200000,1026.24,1027.05,1020.05,1021.25,6352.429,1619837099999,6498176.59888,7306,2685.777,2748631.22106,0
11,1619837100000,1021.33,1032.65,1018.05,1030.29,12053.487,1619837999999,12375303.17769,12847,5764.337,5917694.57096,0
12,1619838000000,1030.34,1031.40,1020.87,1022.46,8217.552,1619838899999,8431973.68337,6779,3751.772,3851249.27161,0
13,1619838900000,1022.46,1025.01,1020.33,1022.65,4170.553,1619839799999,4264734.34506,4511,2322.008,2374840.37045,0
14,1619839800000,1022.50,1023.40,1014.16,1020.46,6488.631,1619840699999,6613691.42598,5743,2936.871,2994841.87329,0
15,1619840700000,1020.49,1025.99,1019.69,1020.84,4509.691,1619841599999,4608623.17508,4876,2262.815,2312457.16906,0
16,1619841600000,1020.85,1024.51,1019.56,1022.32,4019.796,1619842499999,4109007.48987,4595,2139.403,2187306.42593,0
17,1619842500000,1022.31,1028.70,1016.29,1017.99,4989.424,1619843399999,5101777.17818,5942,2210.938,2262060.15785,0
18,1619843400000,1018.07,1019.96,1011.35,1013.87,6294.173,1619844299999,6385727.52058,6150,3237.954,3286396.47399,0
19,1619844300000,1013.82,1018.00,1011.76,1016.38,3540.484,1619845199999,3595162.36155,4246,2136.661,2170279.25500,0
20,1619845200000,1016.48,1016.93,1006.20,1011.20,8286.233,1619846099999,8369092.82588,6870,3466.107,3500434.38529,0
21,1619846100000,1011.20,1020.01,1011.20,1015.04,6164.818,1619846999999,6258919.62852,5607,3427.517,3479814.94631,0
22,1619847000000,1015.04,1017.97,1013.79,1015.31,3663.349,1619847899999,3721970.13064,4166,1421.380,1444122.14734,0
23,1619847900000,1015.10,1018.14,1011.12,1014.31,3793.063,1619848799999,3847930.12814,4327,1969.648,1998373.58631,0
24,1619848800000,1014.30,1014.30,1010.00,1011.27,3903.071,1619849699999,3950344.96490,4612,1678.102,1698791.15997,0
25,1619849700000,1011.38,1016.14,1010.91,1014.89,2706.506,1619850599999,2742984.32197,3161,1135.247,1150848.57703,0
26,1619850600000,1014.82,1021.35,1013.23,1014.92,4793.302,1619851499999,4875273.13535,5064,2584.293,2628632.87108,0
27,1619851500000,1014.93,1020.24,1011.26,1013.87,4146.044,1619852399999,4213934.45224,4659,1973.022,2005450.01526,0
28,1619852400000,1013.88,1017.27,1003.08,1004.46,6517.665,1619853299999,6580575.85546,6575,2374.501,2397705.14278,0
29,1619853300000,1004.73,1011.92,1004.42,1007.45,5069.647,1619854199999,5113915.90852,5384,2482.345,2503818.32270,0
30,1619854200000,1007.82,1011.98,1004.81,1005.18,3096.488,1619855099999,3122894.42781,4366,1209.940,1221208.82443,0
31,1619855100000,1005.18,1008.46,1003.12,1005.05,3666.414,1619855999999,3687874.31963,4471,2123.117,2135750.50278,0
32,1619856000000,1005.13,1010.83,1004.45,1008.00,5899.625,1619856899999,5946074.50130,5470,3642.917,3671750.13001,0
33,1619856900000,1007.99,1011.23,1005.06,1009.73,3211.519,1619857799999,3236649.73892,4196,1402.531,1413712.36947,0
34,1619857800000,1009.73,1009.78,993.78,995.52,9653.907,1619858699999,9657947.53619,8910,2933.035,2933785.00515,0
35,1619858700000,995.52,1001.46,991.00,991.55,6873.206,1619859599999,6848097.74430,6977,3353.131,3343308.66648,0
36,1619859600000,991.40,991.97,978.00,985.48,18129.774,1619860499999,17863082.92936,15715,7236.229,7134099.34346,0
37,1619860500000,985.47,993.74,982.10,992.04,7407.106,1619861399999,7326982.87094,7402,3898.923,3857108.45107,0
38,1619861400000,991.93,999.88,991.61,999.36,5813.943,1619862299999,5793738.46817,5807,2897.960,2887790.06282,0
39,1619862300000,999.45,999.66,989.76,992.29,5651.427,1619863199999,5615350.29836,5427,2850.179,2831542.16013,0
40,1619863200000,992.16,995.00,988.00,991.69,4341.747,1619864099999,4308820.13076,4776,1869.876,1855854.38289,0
41,1619864100000,991.74,995.00,989.42,994.80,2135.552,1619864999999,2118236.02365,3511,1181.576,1172089.66413,0
42,1619865000000,994.76,997.24,994.67,996.44,3113.417,1619865899999,3101320.18360,4394,1926.685,1919062.49305,0
43,1619865900000,996.47,1001.42,993.00,998.17,4048.453,1619866799999,4040107.87371,5790,2178.502,2174368.61182,0
44,1619866800000,998.10,1001.41,997.41,1000.91,4264.328,1619867699999,4261967.39583,4953,2041.847,2041362.86728,0
45,1619867700000,1000.80,1005.95,1000.02,1002.11,4569.522,1619868599999,4581337.49870,5870,2654.071,2661584.88976,0
46,1619868600000,1002.11,1003.15,999.02,1001.20,4616.485,1619869499999,4622692.36743,4993,2135.378,2138642.80491,0
47,1619869500000,1001.20,1013.45,1000.49,1011.48,8744.438,1619870399999,8814755.76107,8987,4921.843,4961725.58197,0
48,1619870400000,1011.58,1011.74,1003.00,1007.00,6362.626,1619871299999,6409322.67178,7667,2572.022,2590407.33762,0
49,1619871300000,1007.19,1007.82,1001.85,1003.11,3030.602,1619872199999,3044070.11471,4063,1595.657,1602653.67599,0
50,1619872200000,1003.17,1003.91,1000.13,1002.49,3328.347,1619873099999,3335480.92841,4157,1319.256,1322372.31818,0
51,1619873100000,1002.42,1003.28,998.55,999.05,3938.385,1619873999999,3940914.88268,4358,1393.606,1394748.74358,0
52,1619874000000,999.04,1003.19,998.24,1000.91,2236.763,1619874899999,2237835.08705,3716,1111.978,1112593.73563,0
53,1619874900000,1000.80,1004.05,998.00,998.61,3956.207,1619875799999,3959417.34146,4991,2164.973,2167211.62284,0
54,1619875800000,998.60,999.01,989.68,991.68,7262.625,1619876699999,7216930.22063,8237,3034.490,3016883.59969,0
55,1619876700000,991.67,994.12,989.10,992.47,4134.647,1619877599999,4103753.58048,5422,2218.007,2201796.44097,0
56,1619877600000,992.42,994.88,981.95,983.90,8958.462,1619878499999,8840893.63018,9217,3594.142,3547103.01786,0
57,1619878500000,983.89,990.06,983.78,987.62,4285.627,1619879399999,4231341.51249,5429,2232.017,2203869.53425,0
58,1619879400000,987.62,992.26,983.76,984.09,3792.433,1619880299999,3747208.45187,5842,1884.959,1863270.45595,0
59,1619880300000,984.05,987.11,981.23,984.35,4312.839,1619881199999,4242050.69374,5606,1979.822,1948071.02311,0
60,1619881200000,984.33,986.93,978.01,980.08,6391.315,1619882099999,6271708.13767,7131,2752.207,2701096.79136,0
61,1619882100000,980.02,986.66,977.22,980.89,6852.574,1619882999999,6729019.91781,6898,3145.585,3090428.93400,0
62,1619883000000,980.86,990.33,979.16,990.31,5837.672,1619883899999,5759946.44574,6055,3169.297,3126961.46892,0
63,1619883900000,990.31,995.44,989.94,994.43,6346.273,1619884799999,6301138.96230,6436,4108.698,4079913.17253,0
64,1619884800000,994.49,999.74,987.26,993.27,12466.745,1619885699999,12405423.40398,11484,5867.941,5839332.32159,0
65,1619885700000,993.06,1000.67,993.06,994.87,9116.157,1619886599999,9087124.92764,8674,4112.299,4099769.76612,0
66,1619886600000,994.92,995.99,991.87,993.64,2817.023,1619887499999,2798851.96162,4933,1513.499,1503875.73441,0
67,1619887500000,993.79,995.44,990.69,994.13,3341.650,1619888399999,3319109.80137,4010,1287.577,1279332.08708,0
68,1619888400000,994.04,999.63,992.33,993.91,4244.840,1619889299999,4228518.27865,5306,1842.263,1835159.83569,0
69,1619889300000,993.69,994.57,990.27,994.26,2439.696,1619890199999,2420470.59714,3767,1067.283,1059161.24443,0
70,1619890200000,994.27,998.18,993.38,997.27,2644.419,1619891099999,2634215.37330,3365,1550.860,1544917.21077,0
71,1619891100000,997.43,998.85,994.07,995.07,2368.207,1619891999999,2358798.09314,3064,1123.039,1118628.66245,0
72,1619892000000,994.70,995.82,990.69,992.64,2728.979,1619892899999,2708577.67408,3211,1192.731,1183812.92015,0
73,1619892900000,992.53,993.85,990.81,992.08,2410.889,1619893799999,2391963.68386,2876,1018.535,1010801.60275,0
74,1619893800000,992.23,997.00,991.98,994.81,2701.610,1619894699999,2688731.48087,3349,927.492,922953.41818,0
75,1619894700000,994.65,997.49,994.65,996.95,1922.457,1619895599999,1915220.50403,2630,893.592,890309.73378,0
76,1619895600000,996.77,997.01,994.80,995.81,1950.101,1619896499999,1942012.48408,3841,1034.359,1030126.01713,0
77,1619896500000,995.81,1006.11,994.69,1005.00,8455.386,1619897399999,8459544.04324,8931,4979.333,4982161.60714,0
78,1619897400000,1005.01,1005.01,999.30,1000.06,4287.831,1619898299999,4296133.30836,6786,1808.052,1811444.80312,0
79,1619898300000,1000.07,1002.14,998.55,1000.29,3452.580,1619899199999,3454062.02431,4765,1792.541,1793605.16319,0
80,1619899200000,1000.30,1001.96,996.22,996.68,2711.320,1619900099999,2710651.57144,4553,1302.345,1302502.08857,0
81,1619900100000,996.68,999.18,995.29,998.31,1879.172,1619900999999,1873854.82585,3115,894.376,891900.87330,0
82,1619901000000,998.32,1001.38,998.29,1000.02,2861.506,1619901899999,2861474.85636,3752,1362.823,1362829.57900,0
83,1619901900000,1000.01,1000.78,997.74,1000.16,2381.700,1619902799999,2379694.28142,3266,1073.951,1073213.47112,0
84,1619902800000,1000.18,1000.18,996.50,997.92,1960.248,1619903699999,1956973.43389,2841,897.858,896242.39408,0
85,1619903700000,997.87,998.77,993.16,994.85,2947.238,1619904599999,2932459.90186,3745,1326.430,1319928.99906,0
86,1619904600000,994.85,997.96,993.04,993.45,1538.664,1619905499999,1532835.88257,2583,683.231,680546.97007,0
87,1619905500000,993.46,993.60,988.21,989.43,3992.412,1619906399999,3955880.47191,5083,1390.056,1377569.84586,0
88,1619906400000,989.43,992.27,987.34,990.05,3093.239,1619907299999,3060643.67108,3901,1333.848,1320181.07534,0
89,1619907300000,990.06,995.00,990.06,993.25,3142.498,1619908199999,3121836.15651,3678,1484.819,1475093.90015,0
90,1619908200000,993.26,998.40,992.68,997.50,2640.778,1619909099999,2629964.50985,3813,1380.982,1375596.32341,0
91,1619909100000,997.42,1002.99,997.42,1001.65,4375.762,1619909999999,4379184.10670,5260,2064.877,2066412.27797,0
92,1619910000000,1001.92,1008.08,1000.16,1005.03,5679.370,1619910899999,5700283.13504,6344,2425.140,2435625.70303,0
93,1619910900000,1005.05,1014.51,1004.92,1014.36,7868.637,1619911799999,7951578.76754,7675,3922.680,3964252.88562,0
94,1619911800000,1014.29,1014.38,1005.53,1007.66,5147.226,1619912699999,5195681.19581,5816,2214.219,2235146.23944,0
95,1619912700000,1007.52,1007.99,1002.18,1004.88,4445.316,1619913599999,4467400.01437,5482,1905.011,1914949.88052,0
96,1619913600000,1004.84,1011.30,999.29,1010.41,12237.335,1619914499999,12300976.76721,10386,6836.709,6879423.40511,0
97,1619914500000,1010.31,1012.48,1002.02,1003.92,5060.010,1619915399999,5089746.34194,5640,2297.275,2311306.46936,0
98,1619915400000,1003.85,1003.86,998.03,998.85,5299.826,1619916299999,5302838.31746,5869,1979.450,1980997.44067,0
99,1619916300000,998.53,1002.16,998.00,998.85,2605.071,1619917199999,2604812.60752,3461,1247.588,1247641.30897,0
100,1619917200000,998.84,999.00,993.04,996.68,6219.174,1619918099999,6193891.16881,5804,3309.162,3296167.21192,0
101,1619918100000,996.51,1001.19,996.29,998.66,2130.403,1619918999999,2128632.47238,3050,1138.714,1137685.29220,0
102,1619919000000,998.48,999.82,995.20,995.76,2670.435,1619919899999,2663956.49372,3526,1431.467,1428172.79785,0
103,1619919900000,995.72,999.48,995.52,997.33,1432.395,1619920799999,1429388.81592,2662,870.837,869061.23629,0
104,1619920800000,997.48,1002.10,997.48,1001.37,2034.553,1619921699999,2035570.98131,2848,1175.808,1176448.56586,0
105,1619921700000,1001.39,1006.02,1001.23,1004.92,2562.220,1619922599999,2572042.02243,3480,1336.641,1341776.28712,0
106,1619922600000,1004.87,1005.21,1001.60,1002.12,1982.183,1619923499999,1989113.81547,2864,815.052,817998.86101,0
107,1619923500000,1002.20,1003.47,1000.06,1000.83,2140.334,1619924399999,2143931.62656,2502,881.548,882931.40600,0
108,1619924400000,1000.90,1004.69,1000.90,1003.92,2035.984,1619925299999,2042569.38260,3026,1197.166,1201026.35494,0
109,1619925300000,1003.91,1003.94,992.71,993.64,4298.134,1619926199999,4284270.54928,4988,1581.478,1576855.89039,0
110,1619926200000,993.64,993.82,970.03,980.23,20205.108,1619927099999,19815387.98467,16569,7972.098,7815769.20091,0
111,1619927100000,979.92,981.15,965.00,966.15,24082.475,1619927999999,23418888.18320,16769,10669.847,10381993.21557,0
112,1619928000000,966.34,971.19,951.01,969.65,23472.991,1619928899999,22575231.48193,19605,10768.376,10366913.17068,0
113,1619928900000,969.39,982.62,969.39,972.21,12300.299,1619929799999,12005758.12678,11151,6101.698,5954106.19133,0
114,1619929800000,972.05,980.00,972.04,976.75,4151.495,1619930699999,4050455.79477,5790,2148.934,2096807.49411,0
